#size: 780 23																						
# Age	Height (cm)	Weight (kg)	Total fat	Visceral fat	BMI	SF Body	SF Trunk	SF Arms	SF Legs	SM Body	SM Trunk	SM Arms	SM Legs	Shoulder R	Shoulder L	Rib	Waist	Thigh R	Thigh L	Flexion Angle (deg)	Extension (cm)	Force due to extension (N)
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	0	0	7
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	5	1.25	18
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	10	2.5	25
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	15	3.75	27
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	20	4.5	30
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	25	5.75	41
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	30	7.5	53
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	35	8.75	56
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	40	10.5	83
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	45	12.75	92
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	50	14.25	102
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	55	15	110
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	60	16	165
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	0	0	8
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	5	1.25	16
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	10	2.5	18
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	15	3.75	26
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	20	4.5	29
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	25	5.75	34
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	30	7.5	51
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	35	8.75	48
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	40	10.5	72
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	45	12.75	76
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	50	14.25	106
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	55	15	165
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	60	16	175
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	0	0	10
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	5	1.25	18
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	10	2.5	30
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	15	3.25	36
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	20	4.25	41
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	25	5.25	49
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	30	6.25	44
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	35	7.5	47
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	40	9	84
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	45	9.25	120
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	50	9.75	135
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	55	11	177
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	60	11.5	182
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	0	0	8
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	5	1.25	13
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	10	2.5	20
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	15	3.25	27
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	20	4.25	28
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	25	5.25	39
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	30	6.25	51
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	35	7.5	58
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	40	9	85
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	45	9.25	86
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	50	9.75	112
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	55	11	110
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	60	11.5	175
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	0	0	5
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	5	1.25	15
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	10	2.5	24
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	15	3.25	27
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	20	4.25	40
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	25	5.25	58
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	30	6.25	61
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	35	7.5	78
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	40	9	82
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	45	9.25	105
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	50	9.75	101
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	55	11	121
25	172.5	63.7	17.1	5	21.4	11.9	10.3	18	17.2	35.3	29.4	40.6	52.5	50	52	20	44	30	30	60	11.5	163
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	0	0	12
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	5	2.75	19
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	10	4	26
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	15	5.25	28
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	20	6.25	40
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	25	7.25	52
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	30	9	61
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	35	9.75	75
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	40	10.25	82
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	45	11.25	98
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	50	12.25	105
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	55	13.25	115
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	60	14.25	121
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	0	0	11
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	5	2.75	18
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	10	4	25
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	15	5.25	34
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	20	6.25	41
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	25	7.25	48
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	30	9	55
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	35	9.75	64
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	40	10.25	78
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	45	11.25	102
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	50	12.25	114
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	55	13.25	117
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	60	14.25	138
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	0	0	13
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	5	2.75	16
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	10	4	18
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	15	5.25	27
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	20	6.25	41
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	25	7.25	46
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	30	9	66
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	35	9.75	71
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	40	10.25	84
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	45	11.25	93
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	50	12.25	112
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	55	13.25	126
25	181	77.3	24.6	7	23.6	16.9	15	24.9	24.7	33.1	25.5	38.8	50.3	50	50	20	52	28	24	60	14.25	138
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	0	0	2
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	5	0.5	2
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	10	1.5	6
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	15	2.5	12
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	20	3.75	23
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	25	5	28
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	30	6	36
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	35	7.5	42
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	40	8.5	67
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	45	9	72
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	50	9.75	85
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	55	10.75	94
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	60	11.5	101
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	0	0	3
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	5	0.5	6
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	10	1.5	13
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	15	2.5	17
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	20	3.75	27
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	25	5	28
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	30	6	39
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	35	7.5	56
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	40	8.5	63
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	45	9	75
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	50	9.75	84
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	55	10.75	92
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	60	11.5	102
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	0	0	5
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	5	0.5	4
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	10	1.5	10
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	15	2.5	16
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	20	3.75	20
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	25	5	29
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	30	6	40
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	35	7.5	48
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	40	8.5	63
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	45	9	75
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	50	9.75	82
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	55	10.75	91
25	164	49.9	13	2.5	18.6	8.9	7.3	14.9	13.7	36.2	31.2	42	53.3	52	50	20	38	30	34	60	11.5	92
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	0	0	14
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	5	2	18
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	10	3	25
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	15	4.75	32
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	20	6.25	40
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	25	7.25	45
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	30	8.5	55
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	35	9.5	67
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	40	10.5	62
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	45	11	67
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	50	11.25	77
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	55	12	76
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	60	12.5	88
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	0	0	12
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	5	2	21
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	10	3	27
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	15	4.75	29
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	20	6.25	40
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	25	7.25	50
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	30	8.5	55
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	35	9.5	64
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	40	10.5	65
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	45	11	75
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	50	11.25	78
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	55	12	83
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	60	12.5	78
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	0	0	16
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	5	2	17
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	10	3	24
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	15	4.75	26
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	20	6.25	34
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	25	7.25	45
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	30	8.5	57
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	35	9.5	66
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	40	10.5	66
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	45	11	65
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	50	11.25	66
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	55	12	68
25	177	70.4	18.6	6	22.5	13	11.4	19.1	18.5	35.1	28.8	40.2	52.3	48	48	18	44	30	25	60	12.5	66
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	0	0	9
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	5	1	16
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	10	2	24
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	15	3.5	38
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	20	5	45
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	25	6.5	57
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	30	8	67
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	35	8.5	75
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	40	9.5	83
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	45	9.75	88
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	50	11	112
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	55	12.25	115
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	60	13	137
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	0	0	4
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	5	1	10
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	10	2	17
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	15	3.5	28
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	20	5	29
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	25	6.5	44
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	30	8	60
25	173	66.6	16.6	5.5	22.3	11.7	10.3	17.4	16.5	35.6	29.7	40.4	52.7	50	50	20	52	32	28	35	8.5	65
